tau_min,tau_max,fir,latency_med,latency_p95,latency_mean,n_interrupted,n_holds,n_changes
0.1,1.2000000000000004,0.2997641509433962,0.7708558708429338,1.0761225135624413,0.7650715266969854,1271,4240,1262
0.15000000000000002,1.2000000000000004,0.2952830188679245,0.790362422168255,1.081753308400512,0.7848410027562133,1252,4240,1262
0.20000000000000004,1.2000000000000004,0.28962264150943395,0.8098689734935763,1.087384103238583,0.8046104788154413,1228,4240,1262
0.25000000000000006,1.2000000000000004,0.2856132075471698,0.8293755248188975,1.0930148980766539,0.8243799548746693,1211,4240,1262
0.1,1.3000000000000003,0.27382075471698114,0.8318427681922913,1.1648609238862992,0.8255325745785294,1161,4240,1262
0.15000000000000002,1.3000000000000003,0.26839622641509436,0.8513493195176127,1.1704917187243706,0.8453020506377575,1138,4240,1262
0.20000000000000004,1.3000000000000003,0.2632075471698113,0.8708558708429339,1.1761225135624411,0.8650715266969855,1116,4240,1262
0.25000000000000006,1.3000000000000003,0.25825471698113206,0.8903624221682551,1.181753308400512,0.8848410027562134,1095,4240,1262
0.1,1.4000000000000004,0.24504716981132074,0.892829665541649,1.2535993342101577,0.8859936224600735,1039,4240,1262
0.15000000000000002,1.4000000000000004,0.24127358490566037,0.9123362168669703,1.2592301290482286,0.9057630985193018,1023,4240,1262
0.20000000000000004,1.4000000000000004,0.23702830188679244,0.9318427681922916,1.2648609238862993,0.9255325745785297,1005,4240,1262
0.25000000000000006,1.4000000000000004,0.23254716981132076,0.9513493195176127,1.2704917187243705,0.9453020506377575,986,4240,1262
0.1,1.5000000000000004,0.22358490566037736,0.9538165628910067,1.342337744534016,0.9464546703416177,948,4240,1262
0.15000000000000002,1.5000000000000004,0.21933962264150944,0.973323114216328,1.347968539372087,0.9662241464008456,930,4240,1262
0.20000000000000004,1.5000000000000004,0.21438679245283018,0.9928296655416493,1.3535993342101578,0.9859936224600737,909,4240,1262
0.25000000000000006,1.5000000000000004,0.21132075471698114,1.0123362168669703,1.3592301290482287,1.0057630985193016,896,4240,1262
0.1,1.6000000000000005,0.20636792452830188,1.0148034602403644,1.4310761548578745,1.006915718223162,875,4240,1262
0.15000000000000002,1.6000000000000005,0.2025943396226415,1.0343100115656856,1.4367069496959453,1.0266851942823898,859,4240,1262
0.20000000000000004,1.6000000000000005,0.19811320754716982,1.053816562891007,1.4423377445340162,1.046454670341618,840,4240,1262
0.25000000000000006,1.6000000000000005,0.19410377358490566,1.0733231142163282,1.4479685393720871,1.066224146400846,823,4240,1262
0.1,1.7000000000000006,0.19174528301886792,1.0757903575897219,1.5198145651817327,1.067376766104706,813,4240,1262
0.15000000000000002,1.7000000000000006,0.18891509433962264,1.0952969089150433,1.5254453600198037,1.087146242163934,801,4240,1262
0.20000000000000004,1.7000000000000006,0.18679245283018867,1.1148034602403645,1.5310761548578746,1.1069157182231621,792,4240,1262
0.25000000000000006,1.7000000000000006,0.18537735849056602,1.1343100115656857,1.5367069496959453,1.1266851942823901,786,4240,1262
0.1,1.8000000000000005,0.18066037735849055,1.1367772549390796,1.608552975505591,1.1278378139862502,766,4240,1262
0.15000000000000002,1.8000000000000005,0.17877358490566037,1.1562838062644007,1.614183770343662,1.147607290045478,758,4240,1262
0.20000000000000004,1.8000000000000005,0.17665094339622642,1.175790357589722,1.6198145651817326,1.167376766104706,749,4240,1262
