tau_min,tau_max,fir,latency_med,latency_p95,latency_mean,n_interrupted,n_holds,n_changes
0.20000000000000004,1.9000000000000006,0.1785377358490566,1.2454752162098888,1.7074178326502447,1.2599978156711253,757,4240,1262
0.40000000000000013,1.8000000000000005,0.17688679245283018,1.2609795898199083,1.6414029210060839,1.272939377611515,750,4240,1262
0.25000000000000006,1.9000000000000006,0.17476415094339623,1.264725945144892,1.7130820140428846,1.278821409327857,741,4240,1262
0.1,2.0000000000000004,0.1733490566037736,1.2684723004698757,1.7847611070796852,1.2847034410441986,735,4240,1262
0.30000000000000004,1.9000000000000006,0.1724056603773585,1.2839766740798955,1.7187461954355245,1.2976450029845885,731,4240,1262
0.15000000000000002,2.0000000000000004,0.17075471698113207,1.287723029404879,1.7904252884723253,1.3035270347009305,724,4240,1262
0.3500000000000001,1.9000000000000006,0.17028301886792452,1.3032274030148987,1.7244103768281644,1.31646859664132,722,4240,1262
0.20000000000000004,2.0000000000000004,0.1669811320754717,1.3069737583398822,1.796089469864965,1.322350628357662,708,4240,1262
0.25000000000000006,2.0000000000000004,0.1643867924528302,1.3262244872748854,1.801753651257605,1.3411742220143934,697,4240,1262
0.1,2.1000000000000005,0.16367924528301886,1.329970842599869,1.8734327442944056,1.3470562537307353,694,4240,1262
0.30000000000000004,2.0000000000000004,0.16202830188679246,1.3454752162098886,1.8074178326502446,1.3599978156711252,687,4240,1262
0.15000000000000002,2.1000000000000005,0.16037735849056603,1.3492215715348725,1.8790969256870456,1.3658798473874671,680,4240,1262
0.3500000000000001,2.0000000000000004,0.15919811320754718,1.364725945144892,1.8130820140428845,1.3788214093278568,675,4240,1262
0.20000000000000004,2.1000000000000005,0.15872641509433963,1.3684723004698758,1.8847611070796852,1.3847034410441985,673,4240,1262
0.40000000000000013,2.0000000000000004,0.15683962264150944,1.3839766740798953,1.8187461954355244,1.3976450029845884,665,4240,1262
0.25000000000000006,2.1000000000000005,0.15589622641509435,1.3877230294048788,1.8904252884723252,1.4035270347009303,661,4240,1262
0.1,2.2000000000000006,0.15424528301886792,1.3914693847298625,1.9621043815091257,1.4094090664172723,654,4240,1262
0.15000000000000002,2.2000000000000006,0.15259433962264152,1.410720113664866,1.9677685629017656,1.428232660074004,647,4240,1262
0.3500000000000001,2.1000000000000005,0.15117924528301888,1.4262244872748855,1.901753651257605,1.4411742220143933,641,4240,1262
0.20000000000000004,2.2000000000000006,0.14976415094339623,1.429970842599869,1.9734327442944055,1.4470562537307354,635,4240,1262
0.25000000000000006,2.2000000000000006,0.1471698113207547,1.4492215715348724,1.9790969256870454,1.4658798473874672,624,4240,1262
0.1,2.3000000000000007,0.14669811320754716,1.452967926859856,2.050776018723846,1.4717618791038092,622,4240,1262
0.30000000000000004,2.2000000000000006,0.14575471698113207,1.4684723004698759,1.9847611070796853,1.4847034410441988,618,4240,1262
0.15000000000000002,2.3000000000000007,0.14410377358490567,1.4722186557948596,2.056440200116486,1.4905854727605408,611,4240,1262
0.5000000000000001,2.1000000000000005,0.14386792452830188,1.4839766740798956,1.9187461954355247,1.4976450029845885,610,4240,1262
0.3500000000000001,2.2000000000000006,0.14245283018867924,1.4877230294048789,1.9904252884723252,1.5035270347009304,604,4240,1262
0.20000000000000004,2.3000000000000007,0.14150943396226415,1.4914693847298626,2.062104381509126,1.5094090664172721,600,4240,1262
0.40000000000000013,2.2000000000000006,0.14056603773584905,1.5069737583398823,1.9960894698649652,1.522350628357662,596,4240,1262
0.25000000000000006,2.3000000000000007,0.13891509433962265,1.510720113664866,2.0677685629017657,1.528232660074004,589,4240,1262
0.1,2.400000000000001,0.1375,1.5144664689898497,2.1394476559385662,1.5341146917903459,583,4240,1262
0.30000000000000004,2.3000000000000007,0.13584905660377358,1.5299708425998693,2.0734327442944056,1.547056253730736,576,4240,1262
0.15000000000000002,2.400000000000001,0.13443396226415094,1.5337171979248527,2.1451118373312066,1.5529382854470775,570,4240,1262
0.20000000000000004,2.400000000000001,0.13349056603773585,1.552967926859856,2.150776018723846,1.5717618791038093,566,4240,1262
0.40000000000000013,2.3000000000000007,0.1320754716981132,1.568472300469876,2.0847611070796854,1.584703441044199,560,4240,1262
0.6000000000000002,2.2000000000000006,0.13160377358490566,1.5839766740798957,2.018746195435525,1.5976450029845888,558,4240,1262
0.4500000000000001,2.3000000000000007,0.1304245283018868,1.587723029404879,2.090425288472325,1.6035270347009303,553,4240,1262
0.30000000000000004,2.400000000000001,0.12995283018867926,1.5914693847298627,2.162104381509126,1.6094090664172724,551,4240,1262
0.5000000000000001,2.3000000000000007,0.12853773584905662,1.6069737583398824,2.0960894698649652,1.622350628357662,545,4240,1262
0.20000000000000004,2.500000000000001,0.12759433962264152,1.6144664689898494,2.2394476559385663,1.6341146917903457,541,4240,1262
0.5500000000000002,2.3000000000000007,0.1268867924528302,1.6262244872748854,2.101753651257605,1.6411742220143943,538,4240,1262
